n,av,av/n,av/n^2,av/nlogn
82,1666.3333333333333,20.321138211382113,0.24781875867539163,3.196377819107256
83,1753.6666666666667,21.1285140562249,0.25456041031596266,3.3142562150020844
84,1712.3333333333333,20.384920634920633,0.24267762660619802,3.1889718996556407
85,1811.0,21.305882352941175,0.25065743944636676,3.3241664559441118
86,1746.3333333333333,20.306201550387595,0.23611862267892553,3.159876277355294
87,1863.0,21.413793103448278,0.24613555291319858,3.3236040510436666
88,1932.0,21.954545454545453,0.24948347107438015,3.3988354936989107
89,1862.0,20.921348314606742,0.23507132937760383,3.23073031613109
90,1857.0,20.633333333333333,0.22925925925925925,3.1783426129896384
91,1974.6666666666667,21.6996336996337,0.2384575131827879,3.33440664608482
92,2033.3333333333333,22.101449275362317,0.2402331442974165,3.3879419593526676
